mmsi,latitude_deg,longitude_deg,utc_s,ground_ms,azimuth_deg,valid,datetime,speed_knots
ship_179,75.94203186035156,52.32048797607422,1739128478,7675,212.48944091796875,True,2025-02-09 19:14:38,14.92
ship_179,81.62391662597656,88.8821029663086,1739213307,7674,241.4727935791016,True,2025-02-10 18:48:27,14.92
ship_179,77.05461883544922,61.45783615112305,1739213521,7676,215.4464569091797,True,2025-02-10 18:52:01,14.92
ship_179,81.7528076171875,4.439077854156494,1739592727,7675,296.92529296875,True,2025-02-15 04:12:07,14.92
ship_180,78.02239227294922,136.5045166015625,1738962330,7679,321.3879699707031,True,2025-02-07 21:05:30,14.93
ship_180,82.6628189086914,77.21829223632812,1738963972,7673,270.38427734375,True,2025-02-07 21:32:52,14.92
ship_180,75.83695220947266,16.612293243408203,1738964186,7675,212.25100708007807,True,2025-02-07 21:36:26,14.92
ship_180,-12.658924102783203,-148.4852752685547,1739040097,7698,348.8387145996094,True,2025-02-08 18:41:37,14.96
ship_180,78.51437377929688,54.98348236083984,1739043467,7669,220.4652404785156,True,2025-02-08 19:37:47,14.91
ship_180,82.6651382446289,112.74005126953124,1739128265,7674,270.45623779296875,True,2025-02-09 19:11:05,14.92
ship_180,75.8882827758789,52.180206298828125,1739128479,7675,212.3617706298828,True,2025-02-09 19:14:39,14.92
ship_180,81.59335327148438,88.49961853027344,1739213308,7674,241.10247802734372,True,2025-02-10 18:48:28,14.92
ship_180,77.05461883544922,61.45783615112305,1739213522,7676,215.4464569091797,True,2025-02-10 18:52:02,14.92
ship_180,81.78144073486328,4.042113304138184,1739592728,7675,296.54083251953125,True,2025-02-15 04:12:08,14.92
ship_181,78.07215118408203,136.31207275390625,1738962331,7679,321.2077941894531,True,2025-02-07 21:05:31,14.93
ship_181,82.6629867553711,76.72007751464844,1738963973,7673,269.8987731933594,True,2025-02-07 21:32:53,14.92
ship_181,75.78306579589844,16.47395896911621,1738964187,7675,212.1250762939453,True,2025-02-07 21:36:27,14.92
ship_181,-12.595540046691896,-148.49801635742188,1739040098,7698,348.83966064453125,True,2025-02-08 18:41:38,14.96
ship_181,78.51437377929688,54.98348236083984,1739043468,7669,220.4652404785156,True,2025-02-08 19:37:48,14.91
ship_181,82.66537475585938,112.24164581298828,1739128266,7674,269.97027587890625,True,2025-02-09 19:11:06,14.92
ship_181,75.83445739746094,52.04094314575195,1739128480,7675,212.23507690429688,True,2025-02-09 19:14:40,14.92
ship_181,81.56242370605469,88.11988830566406,1739213309,7674,240.7352294921875,True,2025-02-10 18:48:29,14.92
ship_181,77.05461883544922,61.45783615112305,1739213523,7676,215.4464569091797,True,2025-02-10 18:52:03,14.92
ship_181,81.80970001220703,3.642439126968384,1739592729,7675,296.1535949707031,True,2025-02-15 04:12:09,14.92
ship_182,78.12178039550781,136.1181182861328,1738962332,7679,321.0262451171875,True,2025-02-07 21:05:32,14.93
ship_182,82.66260528564453,76.22187042236328,1738963974,7673,269.4129943847656,True,2025-02-07 21:32:54,14.92
ship_182,-12.532155990600586,-148.51075744628906,1739040099,7698,348.84063720703125,True,2025-02-08 18:41:39,14.96
ship_182,82.66506958007812,111.74324798583984,1739128267,7674,269.4842529296875,True,2025-02-09 19:11:07,14.92
ship_182,75.78054809570312,51.90267181396485,1739128481,7675,212.10890197753903,True,2025-02-09 19:14:41,14.92
ship_182,81.5311279296875,87.74287414550781,1739213310,7674,240.3710174560547,True,2025-02-10 18:48:30,14.92
ship_182,77.05461883544922,61.45783615112305,1739213524,7676,215.4464569091797,True,2025-02-10 18:52:04,14.92
ship_182,81.83756256103516,3.240065097808838,1739592730,7675,295.7636413574219,True,2025-02-15 04:12:10,14.92
ship_183,78.1712875366211,135.9225616455078,1738962333,7679,320.843017578125,True,2025-02-07 21:05:33,14.93
ship_183,82.66168975830078,75.7237548828125,1738963975,7673,268.9271545410156,True,2025-02-07 21:32:55,14.92
ship_183,-12.46877098083496,-148.52349853515625,1739040100,7698,348.8415832519531,True,2025-02-08 18:41:40,14.96
ship_183,82.66423797607422,111.24491119384766,1739128268,7674,268.9981384277344,True,2025-02-09 19:11:08,14.92
ship_183,81.49949645996094,87.36861419677734,1739213311,7674,240.0084991455078,True,2025-02-10 18:48:31,14.92
ship_183,77.05461883544922,61.45783615112305,1739213525,7676,215.4464569091797,True,2025-02-10 18:52:05,14.92
ship_183,81.86504364013672,2.8349995613098145,1739592731,7675,295.37091064453125,True,2025-02-15 04:12:11,14.92
ship_184,78.22066497802734,135.72544860839844,1738962334,7679,320.6582336425781,True,2025-02-07 21:05:34,14.93
ship_184,82.66022491455078,75.22579956054688,1738963976,7673,268.44140625,True,2025-02-07 21:32:56,14.92
ship_184,-12.40538501739502,-148.53622436523438,1739040101,7698,348.8424987792969,True,2025-02-08 18:41:41,14.96
ship_184,82.66285705566406,110.74674224853516,1739128269,7674,268.51226806640625,True,2025-02-09 19:11:09,14.92
ship_184,81.4675064086914,86.99710083007812,1739213312,7674,239.6498107910156,True,2025-02-10 18:48:32,14.92
ship_184,81.89212799072266,2.4272549152374268,1739592732,7675,294.9754638671875,True,2025-02-15 04:12:12,14.92
ship_185,78.26991271972656,135.52671813964844,1738962335,7679,320.47174072265625,True,2025-02-07 21:05:35,14.93
ship_185,82.65823364257812,74.72807312011719,1738963977,7673,267.9559326171875,True,2025-02-07 21:32:57,14.92
ship_185,82.66093444824219,110.24878692626952,1739128270,7674,268.0267028808594,True,2025-02-09 19:11:10,14.92
ship_185,81.91880798339844,2.016842603683472,1739592733,7675,294.577392578125,True,2025-02-15 04:12:13,14.92
ship_186,78.31902313232422,135.32638549804688,1738962336,7679,320.2838134765625,True,2025-02-07 21:05:36,14.93
ship_186,82.65848541259766,109.75112915039062,1739128271,7674,267.5414733886719,True,2025-02-09 19:11:11,14.92
ship_187,78.36799621582031,135.12442016601562,1738962337,7679,320.0947265625,True,2025-02-07 21:05:37,14.93
ship_21,72.59656524658203,-167.47804260253906,1739211239,7680,333.6981201171875,True,2025-02-10 18:13:59,14.93
ship_22,72.65375518798828,-167.57276916503906,1739211240,7680,333.61602783203125,True,2025-02-10 18:14:00,14.93
ship_23,72.71089172363281,-167.66812133789062,1739211241,7680,333.532958984375,True,2025-02-10 18:14:01,14.93
ship_24,72.76799774169922,-167.76402282714844,1739211242,7680,333.4497985839844,True,2025-02-10 18:14:02,14.93
ship_25,71.51343536376953,-178.40301513671875,1739041443,7680,335.14520263671875,True,2025-02-08 19:04:03,14.93
ship_25,72.8250503540039,-167.8605194091797,1739211243,7680,333.3653564453125,True,2025-02-10 18:14:03,14.93
ship_26,71.57131958007812,-178.48777770996094,1739041444,7680,335.072509765625,True,2025-02-08 19:04:04,14.93
ship_26,72.88207244873047,-167.9576416015625,1739211244,7680,333.2802734375,True,2025-02-10 18:14:04,14.93
ship_27,71.6291732788086,-178.5730438232422,1739041445,7680,334.9997253417969,True,2025-02-08 19:04:05,14.93
ship_27,72.93904113769531,-168.05532836914062,1739211245,7680,333.1946716308594,True,2025-02-10 18:14:05,14.93
ship_28,71.6869888305664,-178.6588134765625,1739041446,7680,334.9262084960937,True,2025-02-08 19:04:06,14.93
ship_28,72.9959716796875,-168.1536407470703,1739211246,7680,333.108642578125,True,2025-02-10 18:14:06,14.93
ship_29,82.21198272705078,56.86021041870117,1738964035,7674,250.6353759765625,True,2025-02-07 21:33:55,14.92
ship_29,71.74476623535156,-178.7450408935547,1739041447,7680,334.8521728515625,True,2025-02-08 19:04:07,14.93
ship_29,82.64956665039062,102.551025390625,1739043316,7674,266.3830261230469,True,2025-02-08 19:35:16,14.92
ship_29,73.0528564453125,-168.25257873535156,1739211247,7680,333.0220031738281,True,2025-02-10 18:14:07,14.93
ship_30,82.1906509399414,56.41841125488281,1738964036,7674,250.2059783935547,True,2025-02-07 21:33:56,14.92
ship_30,71.80250549316406,-178.831787109375,1739041448,7680,334.7778015136719,True,2025-02-08 19:04:08,14.93
ship_30,82.6452865600586,102.05496978759766,1739043317,7674,265.8994140625,True,2025-02-08 19:35:17,14.92
ship_30,82.21292877197266,92.27788543701172,1739128329,7674,250.60874938964844,True,2025-02-09 19:12:09,14.92
ship_30,73.10969543457031,-168.35211181640625,1739211248,7680,332.9348449707031,True,2025-02-10 18:14:08,14.93
ship_31,82.16888427734375,55.97899627685547,1738964037,7674,249.77903747558597,True,2025-02-07 21:33:57,14.92
ship_31,71.86021423339844,-178.91905212402344,1739041449,7680,334.7026672363281,True,2025-02-08 19:04:09,14.93
ship_31,82.64047241210938,101.55951690673828,1739043318,7674,265.416259765625,True,2025-02-08 19:35:18,14.92
ship_31,82.19158172607422,91.83607482910156,1739128330,7674,250.17901611328125,True,2025-02-09 19:12:10,14.92
ship_31,73.16649627685547,-168.4522705078125,1739211249,7680,332.8467712402344,True,2025-02-10 18:14:09,14.93
ship_31,79.97980499267578,74.41899871826172,1739213373,7675,227.64682006835935,True,2025-02-10 18:49:33,14.92
ship_32,82.14667510986328,55.54201126098633,1738964038,7674,249.3544769287109,True,2025-02-07 21:33:58,14.92
ship_32,-22.03084945678711,-146.539306640625,1739039949,7696,348.62420654296875,True,2025-02-08 18:39:09,14.96
ship_32,71.91788482666016,-179.00682067871094,1739041450,7680,334.6272888183594,True,2025-02-08 19:04:10,14.93
ship_32,82.63512420654297,101.06472778320312,1739043319,7674,264.93408203125,True,2025-02-08 19:35:19,14.92
ship_32,82.16978454589844,91.39665222167967,1739128331,7674,249.7520446777344,True,2025-02-09 19:12:11,14.92
ship_32,73.2232437133789,-168.55307006835938,1739211250,7680,332.75836181640625,True,2025-02-10 18:14:10,14.93
ship_32,81.00575256347656,154.1326904296875,1739213160,7674,304.9070739746094,True,2025-02-10 18:46:00,14.92
ship_32,79.93682098388672,74.1497802734375,1739213374,7675,227.38943481445312,True,2025-02-10 18:49:34,14.92
ship_33,82.58354187011719,103.59232330322266,1738782695,7673,261.5880432128906,True,2025-02-05 19:11:35,14.92
ship_33,78.15369415283203,129.56661987304688,1738963825,7674,320.9176330566406,True,2025-02-07 21:30:25,14.92
ship_33,82.12401580810547,55.10746765136719,1738964039,7674,248.93212890625,True,2025-02-07 21:33:59,14.92
ship_33,-21.96759796142578,-146.55296325683594,1739039950,7696,348.626220703125,True,2025-02-08 18:39:10,14.96
ship_33,71.97553253173828,-179.09510803222656,1739041451,7680,334.5511169433594,True,2025-02-08 19:04:11,14.93
ship_33,82.6292495727539,100.57068634033205,1739043320,7674,264.452392578125,True,2025-02-08 19:35:20,14.92
ship_33,82.14753723144531,90.95965576171876,1739128332,7674,249.3277282714844,True,2025-02-09 19:12:12,14.92
ship_33,73.27994537353516,-168.65452575683594,1739211251,7680,332.6693115234375,True,2025-02-10 18:14:11,14.93
ship_33,81.04203033447266,153.7975616455078,1739213161,7674,304.5840759277344,True,2025-02-10 18:46:01,14.92
ship_33,79.89362335205078,73.88279724121094,1739213375,7675,227.1347198486328,True,2025-02-10 18:49:35,14.92
ship_33,75.10263061523438,38.70397186279297,1739592581,7675,329.3898620605469,True,2025-02-15 04:09:41,14.92
ship_34,82.57398223876953,103.10533905029295,1738782696,7673,261.1133728027344,True,2025-02-05 19:11:36,14.92
ship_34,82.40731048583984,109.66375732421876,1738873295,7673,284.7616271972656,True,2025-02-06 20:21:35,14.92
ship_34,78.20304870605469,129.3704071044922,1738963826,7674,320.73370361328125,True,2025-02-07 21:30:26,14.92
ship_34,82.1009292602539,54.67540740966797,1738964040,7674,248.512451171875,True,2025-02-07 21:34:00,14.92
ship_34,-21.90434455871582,-146.5666046142578,1739039951,7696,348.6282043457031,True,2025-02-08 18:39:11,14.96
ship_34,72.03312683105469,-179.1839141845703,1739041452,7680,334.47479248046875,True,2025-02-08 19:04:12,14.93
ship_34,82.62283325195312,100.07745361328124,1739043321,7674,263.9713439941406,True,2025-02-08 19:35:21,14.92
ship_34,78.19693756103516,164.86058044433594,1739128119,7674,320.7733764648437,True,2025-02-09 19:08:39,14.92
ship_34,82.12486267089844,90.52511596679688,1739128333,7674,248.9053955078125,True,2025-02-09 19:12:13,14.92
ship_34,73.33660888671875,-168.75657653808594,1739211252,7680,332.5798645019531,True,2025-02-10 18:14:12,14.93
ship_34,81.07801818847656,153.4597930908203,1739213162,7674,304.25885009765625,True,2025-02-10 18:46:02,14.92
ship_34,79.8502197265625,73.61803436279297,1739213376,7675,226.8824462890625,True,2025-02-10 18:49:36,14.92
ship_34,75.15741729736328,38.57745742797852,1739592582,7675,329.2758178710937,True,2025-02-15 04:09:42,14.92
ship_35,82.56388854980469,102.61962890625,1738782697,7673,260.63995361328125,True,2025-02-05 19:11:37,14.92
ship_35,82.42327880859375,109.19715118408205,1738873296,7673,284.30743408203125,True,2025-02-06 20:21:36,14.92
ship_35,69.99488830566406,153.77003479003906,1738962185,7680,336.86968994140625,True,2025-02-07 21:03:05,14.93
ship_35,78.25227355957031,129.172607421875,1738963827,7674,320.5480041503906,True,2025-02-07 21:30:27,14.92
ship_35,82.07740783691406,54.24584579467773,1738964041,7674,248.0953369140625,True,2025-02-07 21:34:01,14.92
ship_35,-21.841089248657227,-146.5802459716797,1739039952,7696,348.6301574707031,True,2025-02-08 18:39:12,14.96
ship_35,72.09068298339844,-179.2732391357422,1739041453,7680,334.3979187011719,True,2025-02-08 19:04:13,14.93
ship_35,82.61589050292969,99.5851058959961,1739043322,7674,263.4913330078125,True,2025-02-08 19:35:22,14.92
ship_35,78.2461929321289,164.66302490234375,1739128120,7674,320.5888671875,True,2025-02-09 19:08:40,14.92
ship_35,82.10174560546875,90.0930404663086,1739128334,7674,248.4856414794922,True,2025-02-09 19:12:14,14.92
ship_35,73.39321899414062,-168.85931396484375,1739211253,7680,332.4890441894531,True,2025-02-10 18:14:13,14.93
ship_35,81.11369323730469,153.1193389892578,1739213163,7674,303.9306030273437,True,2025-02-10 18:46:03,14.92
ship_35,79.80661010742188,73.35547637939453,1739213377,7675,226.63214111328125,True,2025-02-10 18:49:37,14.92
ship_35,75.21212768554688,38.4500617980957,1739592583,7675,329.1603698730469,True,2025-02-15 04:09:43,14.92
ship_36,82.55329132080078,102.13523864746094,1738782698,7673,260.1679382324219,True,2025-02-05 19:11:38,14.92
ship_36,82.43876647949219,108.7286376953125,1738873297,7673,283.85113525390625,True,2025-02-06 20:21:37,14.92
ship_36,70.0535659790039,153.69662475585938,1738962186,7680,336.8085327148437,True,2025-02-07 21:03:06,14.93
ship_36,78.30136108398438,128.97320556640625,1738963828,7674,320.3611145019531,True,2025-02-07 21:30:28,14.92
ship_36,82.05345916748047,53.81880187988281,1738964042,7674,247.68063354492188,True,2025-02-07 21:34:02,14.92
ship_36,-21.777835845947266,-146.5938720703125,1739039953,7696,348.6323547363281,True,2025-02-08 18:39:13,14.96
ship_36,72.14820861816406,-179.36309814453125,1739041454,7680,334.3200988769531,True,2025-02-08 19:04:14,14.93
ship_36,82.60840606689453,99.0937042236328,1739043323,7674,263.0123596191406,True,2025-02-08 19:35:23,14.92
ship_36,78.2953109741211,164.46385192871094,1739128121,7674,320.4014587402344,True,2025-02-09 19:08:41,14.92
ship_36,82.07818603515625,89.66349029541016,1739128335,7674,248.0684051513672,True,2025-02-09 19:12:15,14.92
ship_36,73.44978332519531,-168.9626922607422,1739211254,7680,332.39794921875,True,2025-02-10 18:14:14,14.93
ship_36,81.1490707397461,152.77622985839844,1739213164,7674,303.5999755859375,True,2025-02-10 18:46:04,14.92
ship_36,79.7627944946289,73.0950927734375,1739213378,7675,226.38409423828125,True,2025-02-10 18:49:38,14.92
ship_36,75.26677703857422,38.321773529052734,1739592584,7675,329.0448303222656,True,2025-02-15 04:09:44,14.92
ship_37,82.54216766357422,101.65223693847656,1738782699,7673,259.6973876953125,True,2025-02-05 19:11:39,14.92
ship_37,82.45375061035156,108.2582550048828,1738873298,7673,283.3931579589844,True,2025-02-06 20:21:38,14.92
ship_37,70.11222076416016,153.62281799316406,1738962187,7680,336.7469787597656,True,2025-02-07 21:03:07,14.93
ship_37,78.3503189086914,128.77218627929688,1738963829,7674,320.1722106933594,True,2025-02-07 21:30:29,14.92
ship_37,82.02909088134766,53.39431381225586,1738964043,7674,247.26858520507807,True,2025-02-07 21:34:03,14.92
ship_37,-21.71457862854004,-146.60748291015625,1739039954,7697,348.6346435546875,True,2025-02-08 18:39:14,14.96
ship_37,72.20570373535156,-179.4534912109375,1739041455,7680,334.24200439453125,True,2025-02-08 19:04:15,14.93
ship_37,82.60041809082031,98.6033172607422,1739043324,7674,262.5344543457031,True,2025-02-08 19:35:24,14.92
ship_37,78.34429931640625,164.26303100585938,1739128122,7674,320.2131042480469,True,2025-02-09 19:08:42,14.92
ship_37,82.05421447753906,89.2364501953125,1739128336,7674,247.6536407470703,True,2025-02-09 19:12:16,14.92
ship_37,73.50630187988281,-169.0667266845703,1739211255,7680,332.30621337890625,True,2025-02-10 18:14:15,14.93
ship_37,81.18413543701172,152.430419921875,1739213165,7674,303.2660827636719,True,2025-02-10 18:46:05,14.92
ship_37,79.71878814697266,72.83688354492188,1739213379,7675,226.1380920410156,True,2025-02-10 18:49:39,14.92
ship_37,75.32136535644531,38.19258117675781,1739592585,7675,328.927734375,True,2025-02-15 04:09:45,14.92
ship_38,82.5305404663086,101.17069244384766,1738782700,7673,259.2282409667969,True,2025-02-05 19:11:40,14.92
ship_38,82.46825408935547,107.78606414794922,1738873299,7673,282.933349609375,True,2025-02-06 20:21:39,14.92
ship_38,70.17084503173828,153.54861450195312,1738962188,7680,336.6850280761719,True,2025-02-07 21:03:08,14.93
ship_38,78.39913940429688,128.5695037841797,1738963830,7674,319.9820556640625,True,2025-02-07 21:30:30,14.92
ship_38,82.0042953491211,52.972389221191406,1738964044,7674,246.8590240478516,True,2025-02-07 21:34:04,14.92
ship_38,-21.65132141113281,-146.62110900878906,1739039955,7696,348.6361999511719,True,2025-02-08 18:39:15,14.96
ship_38,72.26314544677734,-179.54443359375,1739041456,7680,334.1633605957031,True,2025-02-08 19:04:16,14.93
ship_38,82.59188842773438,98.11399841308594,1739043325,7674,262.0575561523437,True,2025-02-08 19:35:25,14.92
ship_38,78.39315795898438,164.06063842773438,1739128123,7674,320.023681640625,True,2025-02-09 19:08:43,14.92
ship_38,82.02980041503906,88.81196594238281,1739128337,7674,247.2416229248047,True,2025-02-09 19:12:17,14.92
ship_38,73.56277465820312,-169.17144775390625,1739211256,7680,332.2138366699219,True,2025-02-10 18:14:16,14.93
ship_38,81.2188949584961,152.0819091796875,1739213166,7674,302.9297180175781,True,2025-02-10 18:46:06,14.92
ship_38,79.67457580566406,72.580810546875,1739213380,7675,225.8944854736328,True,2025-02-10 18:49:40,14.92
ship_38,75.37588500976562,38.062477111816406,1739592586,7675,328.8098449707031,True,2025-02-15 04:09:46,14.92
ship_39,82.51840209960938,100.6906509399414,1738782701,7673,258.7606201171875,True,2025-02-05 19:11:41,14.92
ship_39,82.48224639892578,107.31210327148438,1738873300,7673,282.4718322753906,True,2025-02-06 20:21:40,14.92
ship_39,70.22943878173828,153.47401428222656,1738962189,7680,336.6226806640625,True,2025-02-07 21:03:09,14.93
ship_39,78.44782257080078,128.3651885986328,1738963831,7674,319.7899169921875,True,2025-02-07 21:30:31,14.92
ship_39,81.97907257080078,52.55305099487305,1738964045,7674,246.45196533203125,True,2025-02-07 21:34:05,14.92
ship_39,-21.58805656433105,-146.6346893310547,1739039956,7697,348.6414794921875,True,2025-02-08 18:39:16,14.96
ship_39,72.320556640625,-179.63592529296875,1739041457,7680,334.0841064453125,True,2025-02-08 19:04:17,14.93
ship_39,82.58283233642578,97.6258316040039,1739043326,7674,261.5814514160156,True,2025-02-08 19:35:26,14.92
ship_39,78.4418716430664,163.8565673828125,1739128124,7674,319.8318176269531,True,2025-02-09 19:08:44,14.92
ship_39,82.0049819946289,88.39005279541016,1739128338,7674,246.83213806152344,True,2025-02-09 19:12:18,14.92
ship_39,73.61919403076172,-169.2768096923828,1739211257,7680,332.1206359863281,True,2025-02-10 18:14:17,14.93
ship_39,81.25334167480469,151.73069763183594,1739213167,7674,302.5910339355469,True,2025-02-10 18:46:07,14.92
ship_39,79.63017272949219,72.32686614990234,1739213381,7675,225.65255737304688,True,2025-02-10 18:49:41,14.92
ship_39,75.43033599853516,37.93144989013672,1739592587,7675,328.6912841796875,True,2025-02-15 04:09:47,14.92
ship_40,82.50575256347656,100.21218872070312,1738782702,7673,258.2945251464844,True,2025-02-05 19:11:42,14.92
ship_40,82.49574279785156,106.83643341064452,1738873301,7673,282.00836181640625,True,2025-02-06 20:21:41,14.92
ship_40,70.28800964355469,153.39901733398438,1738962190,7680,336.5599365234375,True,2025-02-07 21:03:10,14.93
ship_40,78.49636840820312,128.1592254638672,1738963832,7674,319.5963439941406,True,2025-02-07 21:30:32,14.92
ship_40,81.95345306396484,52.13631439208984,1738964046,7674,246.0476531982422,True,2025-02-07 21:34:06,14.92
ship_40,-21.52479362487793,-146.64828491210938,1739039957,7697,348.6414794921875,True,2025-02-08 18:39:17,14.96
ship_40,72.37792205810547,-179.7279510498047,1739041458,7680,334.0043029785156,True,2025-02-08 19:04:18,14.93
ship_40,82.5732650756836,97.13886260986328,1739043327,7674,261.10693359375,True,2025-02-08 19:35:27,14.92
ship_40,78.49044799804688,163.65081787109375,1739128125,7674,319.6377868652344,True,2025-02-09 19:08:45,14.92
ship_40,81.97974395751953,87.9707260131836,1739128339,7674,246.4251708984375,True,2025-02-09 19:12:19,14.92
ship_40,73.6755599975586,-169.3828582763672,1739211258,7680,332.0270080566406,True,2025-02-10 18:14:18,14.93
ship_40,81.28746032714844,151.3767852783203,1739213168,7674,302.24951171875,True,2025-02-10 18:46:08,14.92
ship_40,79.58558654785156,72.07503509521484,1739213382,7675,225.4133758544922,True,2025-02-10 18:49:42,14.92
ship_40,75.48471069335938,37.79949569702149,1739592588,7675,328.5714416503906,True,2025-02-15 04:09:48,14.92
ship_41,82.49259185791016,99.73533630371094,1738782703,7673,257.830078125,True,2025-02-05 19:11:43,14.92
ship_41,82.50873565673828,106.3591079711914,1738873302,7673,281.5434875488281,True,2025-02-06 20:21:42,14.92
ship_41,70.34654998779297,153.3236083984375,1738962191,7680,336.4968566894531,True,2025-02-07 21:03:11,14.93
ship_41,78.5447769165039,127.9515609741211,1738963833,7674,319.40118408203125,True,2025-02-07 21:30:33,14.92
ship_41,81.92742919921875,51.722206115722656,1738964047,7674,245.64578247070312,True,2025-02-07 21:34:07,14.92
ship_41,-21.46153259277344,-146.66188049316406,1739039958,7697,348.641845703125,True,2025-02-08 18:39:18,14.96
ship_41,72.43525695800781,-179.82052612304688,1739041459,7680,333.9240417480469,True,2025-02-08 19:04:19,14.93
ship_41,82.56317138671875,96.65318298339844,1739043328,7674,260.6337585449219,True,2025-02-08 19:35:28,14.92
ship_41,78.53888702392578,163.4434051513672,1739128126,7674,319.4431457519531,True,2025-02-09 19:08:46,14.92
ship_41,81.95409393310547,87.55401611328125,1739128340,7674,246.0205993652344,True,2025-02-09 19:12:20,14.92
ship_41,73.73188018798828,-169.4896240234375,1739211259,7680,331.9324645996094,True,2025-02-10 18:14:19,14.93
ship_41,81.3212661743164,151.02015686035156,1739213169,7674,301.9054870605469,True,2025-02-10 18:46:09,14.92
ship_41,79.54080963134766,71.8252944946289,1739213383,7675,225.17596435546875,True,2025-02-10 18:49:43,14.92
ship_41,75.53902435302734,37.66659927368164,1739592589,7675,328.45086669921875,True,2025-02-15 04:09:49,14.92
ship_42,82.47892761230469,99.26016235351562,1738782704,7673,257.3671264648437,True,2025-02-05 19:11:44,14.92
ship_42,82.5212173461914,105.88018035888672,1738873303,7673,281.07684326171875,True,2025-02-06 20:21:43,14.92
ship_42,70.40506744384766,153.24778747558594,1738962192,7680,336.4332580566406,True,2025-02-07 21:03:12,14.93
ship_42,78.5930404663086,127.74220275878906,1738963834,7674,319.2040405273437,True,2025-02-07 21:30:34,14.92
ship_42,81.90098571777344,51.31072998046875,1738964048,7674,245.2467193603516,True,2025-02-07 21:34:08,14.92
ship_42,-21.398269653320312,-146.67544555664062,1739039959,7697,348.6444396972656,True,2025-02-08 18:39:19,14.96
ship_42,72.49253845214844,-179.91368103027344,1739041460,7680,333.8432312011719,True,2025-02-08 19:04:20,14.93
ship_42,82.55256652832031,96.1688232421875,1739043329,7674,260.1615295410156,True,2025-02-08 19:35:29,14.92
ship_42,78.58718872070312,163.2342529296875,1739128127,7674,319.24578857421875,True,2025-02-09 19:08:47,14.92
ship_42,81.92802429199219,87.13992309570312,1739128341,7674,245.6188201904297,True,2025-02-09 19:12:21,14.92
ship_42,73.78815460205078,-169.59706115722656,1739211260,7680,331.8373718261719,True,2025-02-10 18:14:20,14.93
ship_42,81.35474395751953,150.6608123779297,1739213170,7674,301.5583801269531,True,2025-02-10 18:46:10,14.92
ship_42,79.49584197998047,71.57762908935547,1739213384,7675,224.9405212402344,True,2025-02-10 18:49:44,14.92
ship_42,75.59326171875,37.53275680541992,1739592590,7675,328.3294982910156,True,2025-02-15 04:09:50,14.92
ship_43,82.46476745605469,98.7867202758789,1738782705,7673,256.9061889648437,True,2025-02-05 19:11:45,14.92
ship_43,82.53319549560547,105.39968872070312,1738873304,7673,280.6087341308594,True,2025-02-06 20:21:44,14.92
ship_43,70.46354675292969,153.17156982421875,1738962193,7680,336.3692932128906,True,2025-02-07 21:03:13,14.93
ship_43,78.64115905761719,127.53111267089844,1738963835,7674,319.0052490234375,True,2025-02-07 21:30:35,14.92
ship_43,81.8741455078125,50.90191268920898,1738964049,7674,244.85020446777344,True,2025-02-07 21:34:09,14.92
ship_43,-21.335006713867188,-146.68902587890625,1739039960,7697,348.6454467773437,True,2025-02-08 18:39:20,14.96
ship_43,72.54978942871094,179.9925994873047,1739041461,7680,333.7618713378906,True,2025-02-08 19:04:21,14.93
ship_43,82.54142761230469,95.6858367919922,1739043330,7674,259.69091796875,True,2025-02-08 19:35:30,14.92
ship_43,78.63533782958984,163.02342224121094,1739128128,7674,319.04754638671875,True,2025-02-09 19:08:48,14.92
ship_43,81.90155792236328,86.72847747802734,1739128342,7674,245.21987915039065,True,2025-02-09 19:12:22,14.92
ship_43,73.84437561035156,-169.7052001953125,1739211261,7680,331.7415466308594,True,2025-02-10 18:14:21,14.93
ship_43,81.38789367675781,150.29873657226562,1739213171,7674,301.208740234375,True,2025-02-10 18:46:11,14.92
ship_43,79.45069122314453,71.33202362060547,1739213385,7675,224.7071228027344,True,2025-02-10 18:49:45,14.92
ship_43,75.64742279052734,37.39795684814453,1739592591,7675,328.2070007324219,True,2025-02-15 04:09:51,14.92
ship_44,82.45011138916016,98.31504821777344,1738782706,7673,256.4466857910156,True,2025-02-05 19:11:46,14.92
ship_44,82.5446548461914,104.91773986816406,1738873305,7673,280.13916015625,True,2025-02-06 20:21:45,14.92
ship_44,70.52200317382812,153.0949249267578,1738962194,7680,336.3049011230469,True,2025-02-07 21:03:14,14.93
ship_44,78.68913269042969,127.31829833984376,1738963836,7674,318.804931640625,True,2025-02-07 21:30:36,14.92
ship_44,81.84690856933594,50.49575805664063,1738964050,7674,244.45626831054688,True,2025-02-07 21:34:10,14.92
ship_44,-21.27174186706543,-146.7025909423828,1739039961,7696,348.6476135253906,True,2025-02-08 18:39:21,14.96
ship_44,72.60700225830078,179.89833068847656,1739041462,7680,333.6798095703125,True,2025-02-08 19:04:22,14.93
ship_44,82.52979278564453,95.2043228149414,1739043331,7674,259.2219543457031,True,2025-02-08 19:35:31,14.92
ship_44,78.683349609375,162.8108673095703,1739128129,7674,318.8471984863281,True,2025-02-09 19:08:49,14.92
ship_44,81.87468719482422,86.3196792602539,1739128343,7674,244.8233184814453,True,2025-02-09 19:12:23,14.92
ship_44,73.90055084228516,-169.81402587890625,1739211262,7680,331.6449279785156,True,2025-02-10 18:14:22,14.93
